OBJECTID,FID_BANJIR,ID,GRIDCODE,WADMKD,WADMKC,WADMKK,KDEPUM,KDCPUM,KDPKAB,KELAS,SHAPE.AREA,SHAPE.LEN
1690,1057,1058,3,Tomang,Grogol Petamburan,Kota Adm. Jakarta Barat,31.73.02.1003,31.73.02,31.73,Berat,1277269.66542394,8048.309960252001
1691,1057,1058,3,Cengkareng Barat,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1001,31.73.01,31.73,Berat,2337462.91060438,14712.3956817603
1692,1057,1058,3,Duri Kosambi,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1002,31.73.01,31.73,Berat,4665283.69650657,15971.6333941729
1693,1057,1058,3,Rawa Buaya,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1003,31.73.01,31.73,Berat,3743581.90139443,11211.8127735872
1694,1057,1058,3,Kedaung Kali Angke,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1004,31.73.01,31.73,Berat,1672643.45269887,11780.0614098752
1695,1057,1058,3,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Berat,3518234.17258618,22561.9709289456
1696,1057,1058,3,Cengkareng Timur,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1006,31.73.01,31.73,Berat,2453779.29266187,17612.3877738139
1697,1057,1058,3,Sukabumi Utara,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1002,31.73.05,31.73,Berat,184626.336324895,4085.3524309602303
1698,1057,1058,3,Jelambar,Grogol Petamburan,Kota Adm. Jakarta Barat,31.73.02.1004,31.73.02,31.73,Berat,875637.2185836739,4288.94638692309
1699,1057,1058,3,Tanjung Duren Selatan,Grogol Petamburan,Kota Adm. Jakarta Barat,31.73.02.1005,31.73.02,31.73,Berat,1164471.14497248,7164.163063339411
1700,1057,1058,3,Jelambar Baru,Grogol Petamburan,Kota Adm. Jakarta Barat,31.73.02.1006,31.73.02,31.73,Berat,453035.138819169,6406.937207292211
1701,1057,1058,3,Wijaya Kusuma,Grogol Petamburan,Kota Adm. Jakarta Barat,31.73.02.1007,31.73.02,31.73,Berat,1331393.75189748,7687.84080860884
1702,1057,1058,3,Kali Anyar,Tambora,Kota Adm. Jakarta Barat,31.73.04.1002,31.73.04,31.73,Berat,122914.404826689,2066.1473304453903
1703,1057,1058,3,Jembatan Besi,Tambora,Kota Adm. Jakarta Barat,31.73.04.1006,31.73.04,31.73,Berat,239156.459170159,2264.824869259
1704,1057,1058,3,Angke,Tambora,Kota Adm. Jakarta Barat,31.73.04.1007,31.73.04,31.73,Berat,317679.845712292,3431.53911216482
1705,1057,1058,3,Duri Selatan,Tambora,Kota Adm. Jakarta Barat,31.73.04.1011,31.73.04,31.73,Berat,15786.618502085,876.7810449070221
1706,1057,1058,3,Kebon Jeruk,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1001,31.73.05,31.73,Berat,1331353.45752343,13073.2932021885
1707,1057,1058,3,Kemanggisan,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1005,31.73.07,31.73,Berat,1217772.66058136,9722.770268093482
1708,1057,1058,3,Kota Bambu Selatan,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1006,31.73.07,31.73,Berat,370901.60402778303,4713.52111766166
1709,1057,1058,3,Kembangan Utara,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1001,31.73.08,31.73,Berat,3632029.98902095,17526.4343448757
1710,1057,1058,3,Meruya Utara,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1002,31.73.08,31.73,Berat,2147959.42419181,14640.0426816633
1711,1057,1058,3,Meruya Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1003,31.73.08,31.73,Berat,748985.865049731,9564.11114013311
1712,1057,1058,3,Srengseng,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1004,31.73.08,31.73,Berat,3166673.08543157,17013.4209842144
1713,1057,1058,3,Joglo,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1005,31.73.08,31.73,Berat,1059492.3759837,9156.62865347795
1714,1057,1058,3,Kembangan Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1006,31.73.08,31.73,Berat,4172498.76569789,18252.5417478533
1715,1057,1058,3,Kebon Baru,Tebet,Kota Adm. Jakarta Selatan,31.74.01.1004,31.74.01,31.74,Berat,788068.853503702,8870.523040045171
1716,1057,1058,3,Tebet Timur,Tebet,Kota Adm. Jakarta Selatan,31.74.01.1001,31.74.01,31.74,Berat,502469.33893379,7529.323293517361
1717,1057,1058,3,Tebet Barat,Tebet,Kota Adm. Jakarta Selatan,31.74.01.1002,31.74.01,31.74,Berat,277679.090812287,3918.1070325842898
1718,1057,1058,3,Menteng Dalam,Tebet,Kota Adm. Jakarta Selatan,31.74.01.1003,31.74.01,31.74,Berat,115189.915207136,1642.49989261569
1719,1057,1058,3,Sukabumi Selatan,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1003,31.73.05,31.73,Berat,367477.23942348,4780.3982986664705
1720,1057,1058,3,Kelapa Dua,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1004,31.73.05,31.73,Berat,520132.40913362504,8114.422479343591
1721,1057,1058,3,Duri Kepa,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1005,31.73.05,31.73,Berat,2940716.17141451,12131.3967233606
1722,1057,1058,3,Kedoya Utara,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1006,31.73.05,31.73,Berat,2263069.71391901,13519.8521843291
1723,1057,1058,3,Kedoya Selatan,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1007,31.73.05,31.73,Berat,1393789.56664212,8399.97460357769
1724,1057,1058,3,Kalideres,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1001,31.73.06,31.73,Berat,3868670.45397965,23341.141006269
1725,1057,1058,3,Semanan,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1002,31.73.06,31.73,Berat,4166561.79918139,19625.532042200997
1726,1057,1058,3,Tegal Alur,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1003,31.73.06,31.73,Berat,3320582.67285323,17739.2961360894
1727,1057,1058,3,Kamal,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1004,31.73.06,31.73,Berat,3739275.41800252,16676.7311484268
1728,1057,1058,3,Pegadungan,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1005,31.73.06,31.73,Berat,4351022.18493476,21515.496556233
1729,1057,1058,3,Palmerah,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1001,31.73.07,31.73,Berat,959885.742348526,7275.28781383
1730,1057,1058,3,Slipi,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1002,31.73.07,31.73,Berat,313928.65049556905,4180.76725477104
1731,1057,1058,3,Kota Bambu Utara,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1003,31.73.07,31.73,Berat,465281.629592607,4531.690097531131
1732,1057,1058,3,Jatipulo,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1004,31.73.07,31.73,Berat,836309.80107734,4582.832606007981
1733,1057,1058,3,Kramat Pela,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1003,31.74.07,31.74,Berat,304795.761575223,3876.6592327558
1734,1057,1058,3,Selong,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1004,31.74.07,31.74,Berat,191128.80627780102,3636.3473515430705
1735,1057,1058,3,Rawa Barat,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1005,31.74.07,31.74,Berat,253031.57463656602,3538.8210813083406
1736,1057,1058,3,Senayan,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1006,31.74.07,31.74,Berat,716651.910234342,7580.14100659849
1737,1057,1058,3,Pulo,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1007,31.74.07,31.74,Berat,65900.44540313761,2135.20304381209
1738,1057,1058,3,Petogogan,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1008,31.74.07,31.74,Berat,303248.703402355,3966.34544763994
1739,1057,1058,3,Gandaria Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1009,31.74.07,31.74,Berat,401786.760923145,4364.18883063022
1740,1057,1058,3,Bukit Duri,Tebet,Kota Adm. Jakarta Selatan,31.74.01.1005,31.74.01,31.74,Berat,994284.999547802,6866.661389278921
1741,1057,1058,3,Manggarai Selatan,Tebet,Kota Adm. Jakarta Selatan,31.74.01.1006,31.74.01,31.74,Berat,311267.318800495,3353.9333392377903
1742,1057,1058,3,Manggarai,Tebet,Kota Adm. Jakarta Selatan,31.74.01.1007,31.74.01,31.74,Berat,939710.688566626,5155.476406720631
1743,1057,1058,3,Setia Budi,Setiabudi,Kota Adm. Jakarta Selatan,31.74.02.1001,31.74.02,31.74,Berat,584402.9553512831,4453.81782057953
1744,1057,1058,3,Karet Semanggi,Setiabudi,Kota Adm. Jakarta Selatan,31.74.02.1002,31.74.02,31.74,Berat,761966.742878175,5135.1200971443595
1745,1057,1058,3,Karet Kuningan,Setiabudi,Kota Adm. Jakarta Selatan,31.74.02.1003,31.74.02,31.74,Berat,752441.747323093,5489.673797887321
1746,1057,1058,3,Karet,Setiabudi,Kota Adm. Jakarta Selatan,31.74.02.1004,31.74.02,31.74,Berat,422030.16966587206,5336.96228934448
1747,1057,1058,3,Menteng Atas,Setiabudi,Kota Adm. Jakarta Selatan,31.74.02.1005,31.74.02,31.74,Berat,412738.260024136,4407.090139040361
1748,1057,1058,3,Pasar Manggis,Setiabudi,Kota Adm. Jakarta Selatan,31.74.02.1006,31.74.02,31.74,Berat,340538.41848608205,4070.64834915466
1749,1057,1058,3,Guntur,Setiabudi,Kota Adm. Jakarta Selatan,31.74.02.1007,31.74.02,31.74,Berat,500040.629004436,4604.531296853281
1750,1057,1058,3,Kuningan Timur,Setiabudi,Kota Adm. Jakarta Selatan,31.74.02.1008,31.74.02,31.74,Berat,69502.938259011,2337.55615127801
1751,1057,1058,3,Mampang Prapatan,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1001,31.74.03,31.74,Berat,109608.71314016501,1999.85736680747
1752,1057,1058,3,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Berat,935024.928748913,11131.4353852805
1753,1057,1058,3,Pela Mampang,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1003,31.74.03,31.74,Berat,855596.7029560021,10112.8801464364
1754,1057,1058,3,Tegal Parang,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1004,31.74.03,31.74,Berat,141413.054617062,2245.7238728513603
1755,1057,1058,3,Kuningan Barat,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1005,31.74.03,31.74,Berat,559240.3625819429,4355.53075047834
1756,1057,1058,3,Pasar Minggu,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1001,31.74.04,31.74,Berat,56222.63720967591,1186.9760184952302
1757,1057,1058,3,Jati Padang,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1002,31.74.04,31.74,Berat,621581.1914606191,6182.48955332144
1758,1057,1058,3,Pejaten Timur,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1005,31.74.04,31.74,Berat,1045412.6581073,14043.861857281301
1759,1057,1058,3,Pejaten Barat,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1006,31.74.04,31.74,Berat,669149.743756574,9021.554155576601
1760,1057,1058,3,Kebagusan,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1007,31.74.04,31.74,Berat,710213.383674788,6955.00438830666
1761,1057,1058,3,Kebayoran Lama Utara,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1001,31.74.05,31.74,Berat,987144.5881220971,8438.586508425482
1762,1057,1058,3,Pondok Pinang,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1002,31.74.05,31.74,Berat,1293670.41357001,19994.098555183202
1763,1057,1058,3,Cipulir,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1003,31.74.05,31.74,Berat,368779.433104496,5624.239126507271
1764,1057,1058,3,Grogol Utara,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1004,31.74.05,31.74,Berat,834234.407458517,7240.00106246111
1765,1057,1058,3,Grogol Selatan,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1005,31.74.05,31.74,Berat,958085.2158441229,9511.52910255868
1766,1057,1058,3,Kebayoran Lama Selatan,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1006,31.74.05,31.74,Berat,722266.933782198,7743.958559313341
1767,1057,1058,3,Cilandak Barat,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1001,31.74.06,31.74,Berat,541673.886105736,7553.07648345002
1768,1057,1058,3,Lebak Bulus,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1002,31.74.06,31.74,Berat,201826.378002171,3181.6674247055103
1769,1057,1058,3,Gandaria Selatan,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1004,31.74.06,31.74,Berat,527282.80516071,7370.682980267361
1770,1057,1058,3,Cipete Selatan,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1005,31.74.06,31.74,Berat,1873.8791882892801,231.98793934121804
1771,1057,1058,3,Gunung,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1002,31.74.07,31.74,Berat,538452.954256878,5603.53596784585
1772,1057,1058,3,Kebon Manggis,Matraman,Kota Adm. Jakarta Timur,31.75.01.1005,31.75.01,31.75,Berat,659566.172491975,5766.96801604929
1773,1057,1058,3,Cipete Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1010,31.74.07,31.74,Berat,243216.280593546,3437.5479756309
1774,1057,1058,3,Kalibata,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1002,31.74.08,31.74,Berat,685535.94136582,7461.31840198955
1775,1057,1058,3,Rawajati,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1003,31.74.08,31.74,Berat,654416.0716206811,7422.754743164651
1776,1057,1058,3,Duren Tiga,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1004,31.74.08,31.74,Berat,228482.62952589898,3425.0503846974
1777,1057,1058,3,Pengadegan,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1005,31.74.08,31.74,Berat,361693.346966092,4229.14120137461
1778,1057,1058,3,Cikoko,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1006,31.74.08,31.74,Berat,4421.83417724565,292.40020364821805
1779,1057,1058,3,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Berat,682064.268348841,8913.33481386976
1780,1057,1058,3,Tanjung Barat,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1005,31.74.09,31.74,Berat,621759.877389401,10041.8078041275
1781,1057,1058,3,Pesanggrahan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1001,31.74.10,31.74,Berat,610705.651546372,6147.72453440652
1782,1057,1058,3,Bintaro,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1002,31.74.10,31.74,Berat,1185949.77232477,14863.6607708671
1783,1057,1058,3,Petukangan Utara,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1003,31.74.10,31.74,Berat,718377.672158111,8863.683656122921
1784,1057,1058,3,Petukangan Selatan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1004,31.74.10,31.74,Berat,437084.037577042,5524.25105709099
1785,1057,1058,3,Ulujami,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1005,31.74.10,31.74,Berat,1471744.18389628,15840.380263419102
1786,1057,1058,3,Palmeriam,Matraman,Kota Adm. Jakarta Timur,31.75.01.1004,31.75.01,31.75,Berat,15434.8952308802,982.33274897646
1787,1057,1058,3,Kampung Melayu,Jatinegara,Kota Adm. Jakarta Timur,31.75.03.1001,31.75.03,31.75,Berat,485431.78988289804,5819.72135490245
1788,1057,1058,3,Bidara Cina,Jatinegara,Kota Adm. Jakarta Timur,31.75.03.1002,31.75.03,31.75,Berat,990587.5706174161,7092.53871617317
1789,1057,1058,3,Bali Mester,Jatinegara,Kota Adm. Jakarta Timur,31.75.03.1003,31.75.03,31.75,Berat,201168.850276196,4082.68962871585
1790,1057,1058,3,Cipinang Cempedak,Jatinegara,Kota Adm. Jakarta Timur,31.75.03.1005,31.75.03,31.75,Berat,43142.810995857,1919.176037637
1791,1057,1058,3,Kramatjati,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1001,31.75.04,31.75,Berat,1925.3403423413502,203.530245748091
1792,1057,1058,3,Batu Ampar,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1004,31.75.04,31.75,Berat,397.228726029386,156.134782735576
1793,1057,1058,3,Balekambang,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1005,31.75.04,31.75,Berat,899268.246791508,11431.2786408759
1794,1057,1058,3,Cililitan,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1006,31.75.04,31.75,Berat,685444.7326206249,6647.42000843978
1795,1057,1058,3,Cawang,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1007,31.75.04,31.75,Berat,831461.333753859,6593.37249471006
1796,1057,1058,3,Gedong,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1001,31.75.05,31.75,Berat,480705.79454238404,8283.83590751553
1797,1057,1058,3,Baru,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1002,31.75.05,31.75,Berat,768708.782995708,10828.5148164881
1798,1057,1058,3,Cijantung,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1003,31.75.05,31.75,Berat,1001360.91659826,10263.5533730331
1799,1057,1058,3,Kalisari,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1004,31.75.05,31.75,Berat,446513.3983013,5398.92238766307
1800,1058,1059,2,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Sedang,6403.80859391326,374.98004147791
1801,1059,1060,3,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Berat,6846.86206270237,377.293209881864
1802,1060,1061,3,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Berat,6249.130575400381,348.378325006669
1803,1061,1062,2,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Sedang,10000.0000009447,400.000000018893
1804,1062,1063,3,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Berat,5241.561367258831,330.180583609232
1805,1063,1064,3,Lenteng Agung,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1004,31.74.09,31.74,Berat,40216.6581505852,1070.20194560623
1806,1064,1065,3,Kalisari,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1004,31.75.05,31.75,Berat,22799.887344589002,683.068905829586
1807,1065,1066,1,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Ringan,9999.99999893304,399.99999997866104
1808,1066,1067,2,Kalisari,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1004,31.75.05,31.75,Sedang,86066.59465447819,1275.0157779554202
1809,1066,1067,2,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Sedang,276.808469100858,84.0643191564625
1810,1067,1068,2,Pondok Ranggon,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1003,31.75.10,31.75,Sedang,6403.80859348386,374.98004146876605
1811,1068,1069,3,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Berat,28354.48058829,696.19831146475
1812,1068,1069,3,Pondok Ranggon,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1003,31.75.10,31.75,Berat,42239.59001611821,928.6899186568361
1813,1069,1070,2,Cibubur,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1002,31.75.09,31.75,Sedang,134599.559431206,1634.12517189826
1814,1069,1070,2,Kelapa Dua Wetan,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1003,31.75.09,31.75,Sedang,139986.651788369,1736.3752794282602
1815,1070,1071,3,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Berat,772687.6878588451,5781.11733179164
1816,1070,1071,3,Munjul,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1004,31.75.10,31.75,Berat,13261.0321084947,822.397093569915
1817,1071,1072,3,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Berat,98657.5538680242,1570.6525831099302
1818,1072,1073,2,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Sedang,55340.576174026,1098.40424487106
1819,1073,1074,3,Cilangkap,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1002,31.75.10,31.75,Berat,12203.1192399691,536.385951073292
1820,1073,1074,3,Munjul,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1004,31.75.10,31.75,Berat,1451.1638224011,327.824034721698
1821,1074,1075,2,Pondok Ranggon,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1003,31.75.10,31.75,Sedang,20860.451853171202,745.990411173805
1822,1075,1076,3,Pondok Ranggon,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1003,31.75.10,31.75,Berat,9456.85008909281,393.16343211832503
1823,1076,1077,3,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Berat,49787.7874850478,987.543344909238
1824,1077,1078,2,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Sedang,10000.0000009447,400.000000018893
1825,1078,1079,2,Cibubur,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1002,31.75.09,31.75,Sedang,9999.99999893304,399.99999997866104
1826,1079,1080,2,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Sedang,33122.091571806704,816.60331655307
1827,1080,1081,2,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Sedang,11136.1654359701,563.0133362081641
1828,1081,1082,3,Pondok Ranggon,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1003,31.75.10,31.75,Berat,39732.485130319204,845.080617696878
1829,1082,1083,3,Ciganjur,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1003,31.74.09,31.74,Berat,75941.7100246646,1502.5961516123
1830,1082,1083,3,Cipedak,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1006,31.74.09,31.74,Berat,191325.91315458,3007.27833242294
1831,1083,1084,3,Cipedak,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1006,31.74.09,31.74,Berat,10000.0000009447,400.000000018893
1832,1084,1085,2,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Sedang,9999.99999960358,399.99999999207205
1833,1085,1086,3,Cipedak,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1006,31.74.09,31.74,Berat,6403.8085928133305,374.98004144378103
1834,1086,1087,2,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Sedang,9999.99999893304,399.99999997866104
1835,1087,1088,3,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Berat,11235.3713352849,515.191186095483
1836,1088,1089,2,Cipedak,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1006,31.74.09,31.74,Sedang,31546.0160751883,812.174620298045
1837,1089,1090,3,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Berat,10000.0000002741,400.000000005482
1838,1090,1091,3,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Berat,350965.40774687304,4038.3464105668
1839,1091,1092,3,Cibubur,Ciracas,Kota Adm. Jakarta Timur,31.75.09.1002,31.75.09,31.75,Berat,10000.0000002741,400.000000005482
1840,1092,1093,2,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Sedang,26293.6401369186,667.3747491694891
1841,1093,1094,3,Cipedak,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1006,31.74.09,31.74,Berat,21896.0571281854,610.808442488966
1842,1094,1095,2,Srengseng Sawah,Jagakarsa,Kota Adm. Jakarta Selatan,31.74.09.1002,31.74.09,31.74,Sedang,6846.86206299637,377.293209890132
1843,1095,1096,3,Ceger,Cipayung,Kota Adm. Jakarta Timur,31.75.10.1008,31.75.10,31.75,Berat,15761.796907334901,607.2443028980341
1844,1095,1096,3,Cipinang Cempedak,Jatinegara,Kota Adm. Jakarta Timur,31.75.03.1005,31.75.03,31.75,Berat,381466.808604803,5826.59267056803
1845,1095,1096,3,Cipinang Besar Selatan,Jatinegara,Kota Adm. Jakarta Timur,31.75.03.1007,31.75.03,31.75,Berat,489456.434113506,3989.68948091447
1846,1095,1096,3,Kramatjati,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1001,31.75.04,31.75,Berat,339744.055598029,4866.98354059619
1847,1095,1096,3,Tengah,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1002,31.75.04,31.75,Berat,981355.661657413,7309.55638968701
1848,1095,1096,3,Dukuh,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1003,31.75.04,31.75,Berat,829584.065109787,11907.0000449242
1849,1095,1096,3,Batu Ampar,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1004,31.75.04,31.75,Berat,262248.958950072,2265.00503757349
1850,1095,1096,3,Cililitan,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1006,31.75.04,31.75,Berat,6657.387931604861,618.881415035209
1851,1095,1096,3,Gedong,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1001,31.75.05,31.75,Berat,23142.2486950929,1074.6408504053102
1852,1095,1096,3,Pekayon,Pasar Rebo,Kota Adm. Jakarta Timur,31.75.05.1005,31.75.05,31.75,Berat,165297.414868203,4937.13090816312
1853,1095,1096,3,Makasar,Makasar,Kota Adm. Jakarta Timur,31.75.08.1001,31.75.08,31.75,Berat,796638.08104296,7881.24846870103
1854,1095,1096,3,Pinangranti,Makasar,Kota Adm. Jakarta Timur,31.75.08.1002,31.75.08,31.75,Berat,616498.39178684,6950.33322386447
1855,1095,1096,3,Kebon Pala,Makasar,Kota Adm. Jakarta Timur,31.75.08.1003,31.75.08,31.75,Berat,1682635.29407222,10575.6672278473
